case_id,scenario,expected_role,trial,parameter_name,parameter_value,parameter_value_float_hex,forward_path_id,probe_count,all_finite,maximum_signal_relative_defect,maximum_side_weighted_gamma_score,maximum_contraction_envelope_ratio,minimum_signal,maximum_condition_proxy,traditional_signal_gate,maximum_fd_relative_error,maximum_structure_relative_error,actual_forward_branch_changed,diagnostic_state_changed,ideal_reference_jvp_relative_error,ideal_reference_vjp_relative_error,ideal_reference_is_gate
trial-00__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,0,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,16,True,1.1506794096920147e-09,6.546966668480675,10.497650861036771,0.002431188549317621,412.4646275090216,False,1.0506933675257732e-11,0.0,False,False,0.0,0.0,False
trial-00__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,1,True,1.3058847499486926e-15,2.8541750998006546e-05,4.494615546153726e-05,0.011955504713876679,83.8759469612154,True,4.99721540179751e-12,0.0,False,False,0.0,0.0,False
trial-00__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,2,True,6.222714937081001e-09,336.86490407047546,531.0077280398541,0.011955504713876679,83.8759469612154,False,6.033403979244599e-12,0.0,False,False,0.0,0.0,False
trial-00__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,4,True,6.222714937081001e-09,336.86490407047546,531.0077280398541,0.011955504713876679,83.8759469612154,False,8.352052983112361e-12,0.0,False,False,0.0,0.0,False
trial-00__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,8,True,1.502446633150496e-08,569.6291803348757,917.1848406438509,0.0030461248345341266,329.1983532346092,False,8.352052983112361e-12,0.0,False,False,0.0,0.0,False
trial-00__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,16,True,1.1506794095966731e-07,654.6967414552578,1049.7652058257395,0.0024311885616308576,412.4646253694983,False,1.0506933675257732e-11,0.0,False,False,0.0,0.0,False
trial-00__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,0,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,1,True,5.803932221994198e-16,1.2685222821119437e-05,1.9976069173403533e-05,0.011955504713876663,83.87594593402986,True,4.99721540179751e-12,0.0,False,False,0.0,0.0,False
trial-00__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,0,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,2,True,6.222711546467375e-07,33686.4932170838,53100.77851906744,0.011955504713876663,83.87594593402986,False,6.033403979244599e-12,0.0,False,False,0.0,0.0,False
trial-00__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,0,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,4,True,6.222711546467375e-07,33686.4932170838,53100.77851906744,0.011955504713876663,83.87594593402986,False,8.352052983112361e-12,0.0,False,False,0.0,0.0,False
trial-00__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,0,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,8,True,1.5024464685560068e-06,56962.91531872601,91718.48120626697,0.0030461288142292955,329.19791911323756,False,8.352052983112361e-12,0.0,False,False,0.0,0.0,False
trial-00__vjp_first_probe_blind_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,vjp_first_probe_blind_fault,first_probe_is_constructed_blind_and_more_probes_are_required,0,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,16,True,1.1506663631115755e-05,65469.678451613945,104976.52842823771,0.002431189792954684,412.4644114174468,False,1.0506933675257732e-11,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,1,True,2.361123784924457e-10,5.160532515529894,8.126554560121633,0.011955504713876672,83.87594697159149,False,6.706947517808715e-11,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,2,True,2.361123784924457e-10,5.160532515529894,8.126554560121633,0.011955504713876672,83.87594697159149,False,6.706947517808715e-11,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,4,True,2.361123784924457e-10,5.160532515529894,8.126554560121633,0.011955504713876672,83.87594697159149,False,6.706947517808715e-11,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,8,True,2.361123784924457e-10,5.160532515529894,8.126554560121633,0.0030461247943429524,329.1983576188416,False,6.706947517808715e-11,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.19799812dea11p-40,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,16,True,2.361123784924457e-10,5.160532515529894,8.126554560121633,0.0024311885492019967,412.46462752914823,False,6.706947517808715e-11,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,1,True,2.3611318088607535e-08,516.055005285089,812.6582177042352,0.011955504713876672,83.87594697159149,False,6.678773455832406e-09,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,2,True,2.3611318088607535e-08,516.055005285089,812.6582177042352,0.011955504713876672,83.87594697159149,False,6.678773455832406e-09,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,4,True,2.3611318088607535e-08,516.055005285089,812.6582177042352,0.011955504713876672,83.87594697159149,False,6.678773455832406e-09,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,8,True,2.3611318088607535e-08,516.055005285089,812.6582177042352,0.0030461247951110763,329.1983575358296,False,6.678773455832406e-09,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,16,True,2.3611318088607535e-08,516.055005285089,812.6582177042352,0.0024311885500682994,412.4646273821752,False,6.678773455832406e-09,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,1,True,2.3611317309429635e-06,51605.4988261801,81265.81909383406,0.011955504713876672,83.87594697159149,False,6.678493563419643e-07,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,2,True,2.3611317309429635e-06,51605.4988261801,81265.81909383406,0.011955504713876672,83.87594697159149,False,6.678493563419643e-07,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,4,True,2.3611317309429635e-06,51605.4988261801,81265.81909383406,0.011955504713876672,83.87594697159149,False,6.678493563419643e-07,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,8,True,2.3611317309429635e-06,51605.4988261801,81265.81909383406,0.0030461248719251444,329.19834923444137,False,6.678493563419643e-07,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.5798ee2308c3ap-27,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,16,True,2.3611317309429635e-06,51605.4988261801,81265.81909383406,0.0024311886366988897,412.4646126848154,False,6.678493563419643e-07,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,1,True,0.0002361131730462688,5160549.88819105,8126581.959708417,0.011955504713876672,83.87594697159149,False,6.678490765244626e-05,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,2,True,0.0002361131730462688,5160549.88819105,8126581.959708417,0.011955504713876672,83.87594697159149,False,6.678490765244626e-05,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,4,True,0.0002361131730462688,5160549.88819105,8126581.959708417,0.011955504713876672,83.87594697159149,False,6.678490765244626e-05,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,8,True,0.0002361131730462688,5160549.88819105,8126581.959708417,0.003046132553328982,329.19751909805734,False,6.678490765244626e-05,0.0,False,False,0.0,0.0,False
trial-00__jvp_aligned_fault__relative_fault_magnitude__0x1.0c6f7a0b5ed8dp-20,jvp_aligned_fault,jvp_fault_requires_actual_fd_and_may_also_break_adjoint,0,relative_fault_magnitude,1e-06,0x1.0c6f7a0b5ed8dp-20,base,16,True,0.0002361131730462688,5160549.88819105,8126581.959708417,0.002431197299756696,412.46314295433194,False,6.678490765244626e-05,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.19799812dea11p-40,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,1,True,1.5960813610496493e-15,3.488436232658142e-05,5.493419000634059e-05,0.011955504713867337,83.87594697165777,True,4.900442616309733e-12,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.19799812dea11p-40,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,2,True,1.5960813610496493e-15,3.488436232658142e-05,5.493419000634059e-05,0.011955504713867337,83.87594697165777,True,6.09772059891204e-12,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.19799812dea11p-40,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,4,True,1.5960813610496493e-15,3.488436232658142e-05,5.493419000634059e-05,0.011955504713867337,83.87594697165777,True,9.67939850834592e-12,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.19799812dea11p-40,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,8,True,1.5960813610496493e-15,3.488436232658142e-05,5.493419000634059e-05,0.0030461247943286943,329.1983576203856,True,9.67939850834592e-12,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.19799812dea11p-40,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-12,0x1.19799812dea11p-40,base,16,True,5.295215953419721e-15,3.488436232658142e-05,5.493419000634059e-05,0.0024311885492008796,412.4646275293416,True,1.3200922169781935e-11,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,1,True,1.7411796666197702e-15,3.805566799263765e-05,5.992820727966982e-05,0.011955504713728962,83.87594697262114,True,1.9262410447900587e-11,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,2,True,1.7411796666197702e-15,3.805566799263765e-05,5.992820727966982e-05,0.011955504713728962,83.87594697262114,True,7.137796924434909e-11,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,4,True,1.7411796666197702e-15,3.805566799263765e-05,5.992820727966982e-05,0.011955504713728962,83.87594697262114,True,1.5248467856750833e-10,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,8,True,1.7411796666197702e-15,3.8056313552992045e-05,6.03309595788916e-05,0.003046124794505801,329.1983576012163,True,1.5248467856750833e-10,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.b7cdfd9d7bdbbp-34,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-10,0x1.b7cdfd9d7bdbbp-34,base,16,True,5.295215952040113e-15,3.8056313552992045e-05,6.03309595788916e-05,0.002431188547954778,412.4646277407131,True,2.8735049380761876e-10,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.5798ee2308c3ap-27,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,1,True,1.1607864002319452e-15,2.5370445328247388e-05,3.995213818129318e-05,0.011955505168773027,83.87594378071786,True,1.7722547368750586e-08,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.5798ee2308c3ap-27,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,2,True,1.1607864002319452e-15,3.1713240564996234e-05,4.9990294663332235e-05,0.011955505168773027,83.87594378071786,True,1.7722547368750586e-08,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.5798ee2308c3ap-27,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,4,True,1.1607864002319452e-15,3.1713240564996234e-05,4.9990294663332235e-05,0.011955505168773027,83.87594378071786,True,2.0101674793217542e-08,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.5798ee2308c3ap-27,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,8,True,2.847426548869307e-15,3.805544882957189e-05,6.127474145490585e-05,0.003046125064517737,329.1983284228181,True,2.0101674793217542e-08,0.0,False,False,0.0,0.0,False
trial-00__self_consistent_wrong_derivative__relative_fault_magnitude__0x1.5798ee2308c3ap-27,self_consistent_wrong_derivative,adjoint_consistent_wrong_derivative_requires_actual_fd,0,relative_fault_magnitude,1e-08,0x1.5798ee2308c3ap-27,base,16,True,4.28117387721228e-15,3.805544882957189e-05,6.127474145490585e-05,0.002431188537158485,412.46462957501126,True,2.36377674864119e-08,0.0,False,False,0.0,0.0,False
